Country,Tax_Type,month,IDA,LCU_USD_ex_rate,Income_Group,Units (LCU),Region_Code,Units(LCU),Country_Code,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
Nigeria,PIT,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,207.9738456,,0.639919525,,,,,2019,0,Mar,
Nigeria,PIT,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,PIT,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,PIT,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,251.3713505,,0.773450309,,,,,2019,0,Jun,
Nigeria,PIT,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,PIT,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,PIT,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,184.3788644,,0.567319583,,,,,2019,0,Sep,
Nigeria,PIT,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,PIT,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,PIT,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,219.2437499,,0.674596154,,,,,2019,0,Dec,
Nigeria,PIT,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,PIT,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,PIT,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,252.7933795,0.076812213,0.777825783,207.9738456,0.639919525,44.81953391,0.137906258,2020,0,Mar,
Nigeria,PIT,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,PIT,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,PIT,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,183.0669058,-0.354825696,0.563282787,251.3713505,0.773450309,-68.30444462,-0.210167522,2020,0,Jun,
Nigeria,PIT,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,PIT,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,PIT,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,-1,0,184.3788644,0.567319583,-184.3788644,-0.567319583,2020,0,Sep,
Nigeria,PIT,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,CIT,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,CIT,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,CIT,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,733.3659,,2.256510462,,,,,2019,0,Mar,
Nigeria,CIT,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,CIT,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,CIT,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1065.4855,,3.278416923,,,,,2019,0,Jun,
Nigeria,CIT,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,CIT,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,CIT,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1268.9434,,3.904441231,,,,,2019,0,Sep,
Nigeria,CIT,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,CIT,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,CIT,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,911.8989,,2.805842769,,,,,2019,0,Dec,
Nigeria,CIT,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,CIT,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,CIT,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,843.9115,0.019434183,2.596650769,733.3659,2.256510462,110.5456,0.340140308,2020,0,Mar,
Nigeria,CIT,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,CIT,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,CIT,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,886.3696,-0.263029154,2.727291077,1065.4855,3.278416923,-179.1159,-0.551125846,2020,0,Jun,
Nigeria,CIT,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,CIT,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,CIT,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,-1,0,1268.9434,3.904441231,-1268.9434,-3.904441231,2020,0,Sep,
Nigeria,CIT,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,Income Taxes,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,Income Taxes,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,Income Taxes,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,941.3397456,,2.896429986,,,,,2019,0,Mar,
Nigeria,Income Taxes,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,Income Taxes,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,Income Taxes,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1316.85685,,4.051867232,,,,,2019,0,Jun,
Nigeria,Income Taxes,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,Income Taxes,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,Income Taxes,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1453.322264,,4.471760814,,,,,2019,0,Sep,
Nigeria,Income Taxes,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,Income Taxes,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,Income Taxes,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1131.14265,,3.480438923,,,,,2019,0,Dec,
Nigeria,Income Taxes,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,Income Taxes,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,Income Taxes,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1096.70488,0.032110934,3.374476552,941.3397456,2.896429986,155.3651339,0.478046566,2020,0,Mar,
Nigeria,Income Taxes,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,Income Taxes,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,Income Taxes,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1069.436506,-0.280551955,3.290573864,1316.85685,4.051867232,-247.4203446,-0.761293368,2020,0,Jun,
Nigeria,Income Taxes,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,Income Taxes,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,Income Taxes,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,-1,0,1453.322264,4.471760814,-1453.322264,-4.471760814,2020,0,Sep,
Nigeria,Income Taxes,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,VAT,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,VAT,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,VAT,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,293.0394,,0.901659692,,,,,2019,0,Mar,
Nigeria,VAT,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,VAT,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,VAT,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,311.943,,0.959824615,,,,,2019,0,Jun,
Nigeria,VAT,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,VAT,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,VAT,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,275.1161,,0.846511077,,,,,2019,0,Sep,
Nigeria,VAT,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,VAT,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,VAT,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,308.4829,,0.949178154,,,,,2019,0,Dec,
Nigeria,VAT,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,VAT,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,VAT,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,325.9143,-0.01471834,1.002813231,293.0394,0.901659692,32.8749,0.101153538,2020,0,Mar,
Nigeria,VAT,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,VAT,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,VAT,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,327.1954,-0.070787712,1.006755077,311.943,0.959824615,15.2524,0.046930462,2020,0,Jun,
Nigeria,VAT,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,VAT,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,VAT,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,424.7081845,0.367595374,1.306794414,275.1161,0.846511077,149.5920845,0.460283337,2020,0,Sep,
Nigeria,VAT,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,Customs Duties,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,Customs Duties,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,Customs Duties,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,204.45,,0.629076923,,,,,2019,0,Mar,
Nigeria,Customs Duties,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,Customs Duties,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,Customs Duties,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,199.36,,0.613415385,,,,,2019,0,Jun,
Nigeria,Customs Duties,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,Customs Duties,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,Customs Duties,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Sep,
Nigeria,Customs Duties,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,Customs Duties,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,Customs Duties,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Dec,
Nigeria,Customs Duties,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,Customs Duties,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,Customs Duties,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,212.9,-0.077489016,0.655076923,204.45,0.629076923,8.45,0.026,2020,0,Mar,
Nigeria,Customs Duties,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,Customs Duties,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,Customs Duties,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,195.82,-0.12983418,0.602523077,199.36,0.613415385,-3.54,-0.010892308,2020,0,Jun,
Nigeria,Customs Duties,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,Customs Duties,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,Customs Duties,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Sep,
Nigeria,Customs Duties,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,Other Taxes,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,Other Taxes,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,Other Taxes,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,63.10538223,,0.194170407,,,,,2019,0,Mar,
Nigeria,Other Taxes,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,Other Taxes,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,Other Taxes,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,109.3598482,,0.336491841,,,,,2019,0,Jun,
Nigeria,Other Taxes,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,Other Taxes,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,Other Taxes,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,76.7675196,,0.236207753,,,,,2019,0,Sep,
Nigeria,Other Taxes,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,Other Taxes,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,Other Taxes,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,77.10646122,,0.23725065,,,,,2019,0,Dec,
Nigeria,Other Taxes,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,Other Taxes,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,Other Taxes,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,62.8068801,-0.118293955,0.193251939,63.10538223,0.194170407,-0.298502132,-0.000918468,2020,0,Mar,
Nigeria,Other Taxes,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,Other Taxes,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,Other Taxes,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,58.02027011,-0.529992436,0.178523908,109.3598482,0.336491841,-51.33957808,-0.157967933,2020,0,Jun,
Nigeria,Other Taxes,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,Other Taxes,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,Other Taxes,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,-1,0,76.7675196,0.236207753,-76.7675196,-0.236207753,2020,0,Sep,
Nigeria,Other Taxes,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,Oil and Gas Revenue,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,Oil and Gas Revenue,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,Oil and Gas Revenue,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1221.5072,,3.758483692,,,,,2019,0,Mar,
Nigeria,Oil and Gas Revenue,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,Oil and Gas Revenue,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,Oil and Gas Revenue,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1372.1031,,4.221855692,,,,,2019,0,Jun,
Nigeria,Oil and Gas Revenue,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,Oil and Gas Revenue,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,Oil and Gas Revenue,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,600.0518,,1.846313231,,,,,2019,0,Sep,
Nigeria,Oil and Gas Revenue,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,Oil and Gas Revenue,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,Oil and Gas Revenue,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,530.3551,,1.631861846,,,,,2019,0,Dec,
Nigeria,Oil and Gas Revenue,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,Oil and Gas Revenue,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,Oil and Gas Revenue,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1094.0722,-0.206525543,3.366376,1221.5072,3.758483692,-127.435,-0.392107692,2020,0,Mar,
Nigeria,Oil and Gas Revenue,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,Oil and Gas Revenue,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,Oil and Gas Revenue,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,872.2535,-0.436830697,2.683856923,1372.1031,4.221855692,-499.8496,-1.537998769,2020,0,Jun,
Nigeria,Oil and Gas Revenue,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,Oil and Gas Revenue,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,Oil and Gas Revenue,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,-1,0,600.0518,1.846313231,-600.0518,-1.846313231,2020,0,Sep,
Nigeria,Oil and Gas Revenue,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,Property Taxes,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,Property Taxes,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,Property Taxes,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,3.3867,,0.010420615,,,,,2019,0,Mar,
Nigeria,Property Taxes,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,Property Taxes,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,Property Taxes,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,3.7187,,0.011442154,,,,,2019,0,Jun,
Nigeria,Property Taxes,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,Property Taxes,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,Property Taxes,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,3.6969,,0.011375077,,,,,2019,0,Sep,
Nigeria,Property Taxes,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,Property Taxes,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
Nigeria,Property Taxes,12,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,7.3897,,0.022737538,,,,,2019,0,Dec,
Nigeria,Property Taxes,13,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jan,
Nigeria,Property Taxes,14,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Feb,
Nigeria,Property Taxes,15,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,4.7508,0.242719232,0.014617846,3.3867,0.010420615,1.3641,0.004197231,2020,0,Mar,
Nigeria,Property Taxes,16,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Apr,
Nigeria,Property Taxes,17,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,May,
Nigeria,Property Taxes,18,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,62.583,13.90899034,0.192563077,3.7187,0.011442154,58.8643,0.181120923,2020,0,Jun,
Nigeria,Property Taxes,19,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Jul,
Nigeria,Property Taxes,20,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,0,0,0,0,2020,0,Aug,
Nigeria,Property Taxes,21,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,-1,0,3.6969,0.011375077,-3.6969,-0.011375077,2020,0,Sep,
Nigeria,Property Taxes,22,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,,,,0,0,,,2020,0,Oct,
Nigeria,Tax Revenue,1,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jan,
Nigeria,Tax Revenue,2,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Feb,
Nigeria,Tax Revenue,3,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1505.321228,,4.631757624,,,,,2019,0,Mar,
Nigeria,Tax Revenue,4,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Apr,
Nigeria,Tax Revenue,5,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,May,
Nigeria,Tax Revenue,6,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1941.238399,,5.973041227,,,,,2019,0,Jun,
Nigeria,Tax Revenue,7,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Jul,
Nigeria,Tax Revenue,8,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Aug,
Nigeria,Tax Revenue,9,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,1808.902784,,5.56585472,,,,,2019,0,Sep,
Nigeria,Tax Revenue,10,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Oct,
Nigeria,Tax Revenue,11,IDA,0.003076923,Lower-Middle Income,,SSA,bill lcu,NGA,0,,0,,,,,2019,0,Nov,
